,Precision,Recall,F1,Support
cs.AI,0.43366619115549215,0.33480176211453744,0.3778744561839652,908.0
cs.AR,0.5078125,0.5652173913043478,0.5349794238683128,115.0
cs.CC,0.3888888888888889,0.3218390804597701,0.3522012578616352,87.0
cs.CE,0.5089285714285714,0.3392857142857143,0.40714285714285714,168.0
cs.CG,0.453125,0.3411764705882353,0.38926174496644295,85.0
cs.CL,0.7331877729257642,0.7901176470588235,0.7605889014722537,2125.0
cs.CR,0.6729758149316509,0.6986899563318777,0.6855918585966791,916.0
cs.CV,0.8056660039761432,0.83256291730868,0.8188936600151553,3894.0
cs.CY,0.4648910411622276,0.43340857787810383,0.4485981308411215,443.0
cs.DB,0.47767857142857145,0.428,0.45147679324894513,250.0
cs.DC,0.5111561866125761,0.5478260869565217,0.5288562434417629,460.0
cs.DL,0.6099290780141844,0.6187050359712231,0.6142857142857143,139.0
cs.DM,0.3387096774193548,0.19811320754716982,0.25,106.0
cs.DS,0.4355400696864111,0.5020080321285141,0.4664179104477612,249.0
cs.ET,0.5961538461538461,0.37349397590361444,0.45925925925925926,83.0
cs.FL,0.6621621621621622,0.5104166666666666,0.5764705882352941,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.34146341463414637,0.17073170731707318,0.22764227642276422,82.0
cs.GT,0.6823529411764706,0.7131147540983607,0.6973947895791583,244.0
cs.HC,0.562929061784897,0.49898580121703856,0.5290322580645161,493.0
cs.IR,0.6394984326018809,0.4584269662921348,0.5340314136125655,445.0
cs.IT,0.8073316283034954,0.8277972027972028,0.8174363400949504,1144.0
cs.LG,0.6466421825813221,0.7603331276989512,0.6988942444003402,3242.0
cs.LO,0.5617283950617284,0.5741324921135647,0.5678627145085804,317.0
cs.MA,0.3770491803278688,0.21100917431192662,0.27058823529411763,109.0
cs.MM,0.2692307692307692,0.08333333333333333,0.12727272727272726,84.0
cs.MS,0.42857142857142855,0.16666666666666666,0.24,36.0
cs.NA,0.4166666666666667,0.1282051282051282,0.19607843137254902,39.0
cs.NE,0.5786163522012578,0.3817427385892116,0.46,241.0
cs.NI,0.6490299823633157,0.6323024054982818,0.6405570060922542,582.0
cs.OH,0.22727272727272727,0.07352941176470588,0.1111111111111111,68.0
cs.OS,0.0,0.0,0.0,17.0
cs.PF,0.6666666666666666,0.041666666666666664,0.0784313725490196,48.0
cs.PL,0.5688622754491018,0.5163043478260869,0.5413105413105413,184.0
cs.RO,0.754337899543379,0.7598896044158233,0.7571035747021082,1087.0
cs.SC,0.52,0.37142857142857144,0.43333333333333335,35.0
cs.SD,0.7010869565217391,0.5139442231075697,0.593103448275862,251.0
cs.SE,0.5619335347432024,0.6380789022298456,0.5975903614457831,583.0
cs.SI,0.5935162094763092,0.616580310880829,0.6048284625158831,386.0
cs.SY,0.5364238410596026,0.5294117647058824,0.5328947368421053,153.0
Accuracy,0.67005,0.67005,0.67005,0.67005
Macro Average,0.5172920480545955,0.43758194559171637,0.4594599044666857,20000.0
Weighted Average,0.6598354079880348,0.67005,0.6607930897347911,20000.0
