,Precision,Recall,F1,Support
cs.AI,0.44857142857142857,0.3458149779735683,0.39054726368159204,908.0
cs.AR,0.5040650406504065,0.5391304347826087,0.5210084033613446,115.0
cs.CC,0.391304347826087,0.3103448275862069,0.34615384615384615,87.0
cs.CE,0.5728155339805825,0.35119047619047616,0.4354243542435424,168.0
cs.CG,0.52,0.4588235294117647,0.4875,85.0
cs.CL,0.7389380530973452,0.7858823529411765,0.7616875712656784,2125.0
cs.CR,0.6923076923076923,0.7074235807860262,0.6997840172786177,916.0
cs.CV,0.8154000501630299,0.8348741653826399,0.8250222053038955,3894.0
cs.CY,0.4662004662004662,0.45146726862302483,0.45871559633027525,443.0
cs.DB,0.5,0.456,0.4769874476987448,250.0
cs.DC,0.5181236673773987,0.5282608695652173,0.5231431646932185,460.0
cs.DL,0.6917293233082706,0.6618705035971223,0.6764705882352942,139.0
cs.DM,0.38095238095238093,0.22641509433962265,0.28402366863905326,106.0
cs.DS,0.4295774647887324,0.4899598393574297,0.45778611632270166,249.0
cs.ET,0.6101694915254238,0.43373493975903615,0.5070422535211268,83.0
cs.FL,0.6578947368421053,0.5208333333333334,0.5813953488372093,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.3333333333333333,0.15853658536585366,0.21487603305785125,82.0
cs.GT,0.6816326530612244,0.6844262295081968,0.6830265848670757,244.0
cs.HC,0.5487528344671202,0.4908722109533469,0.5182012847965739,493.0
cs.IR,0.6363636363636364,0.45617977528089887,0.5314136125654451,445.0
cs.IT,0.8081494057724957,0.8321678321678322,0.8199827734711456,1144.0
cs.LG,0.646049896049896,0.7668106107341147,0.7012693935119887,3242.0
cs.LO,0.5562130177514792,0.5930599369085173,0.5740458015267176,317.0
cs.MA,0.40298507462686567,0.24770642201834864,0.3068181818181818,109.0
cs.MM,0.36363636363636365,0.09523809523809523,0.1509433962264151,84.0
cs.MS,0.47058823529411764,0.2222222222222222,0.3018867924528302,36.0
cs.NA,0.45,0.23076923076923078,0.3050847457627119,39.0
cs.NE,0.5642458100558659,0.4190871369294606,0.48095238095238096,241.0
cs.NI,0.6649122807017543,0.6512027491408935,0.6579861111111112,582.0
cs.OH,0.3076923076923077,0.11764705882352941,0.1702127659574468,68.0
cs.OS,0.16666666666666666,0.058823529411764705,0.08695652173913043,17.0
cs.PF,0.3333333333333333,0.041666666666666664,0.07407407407407407,48.0
cs.PL,0.5433526011560693,0.5108695652173914,0.5266106442577031,184.0
cs.RO,0.7553290083410565,0.749770009199632,0.752539242843952,1087.0
cs.SC,0.5357142857142857,0.42857142857142855,0.47619047619047616,35.0
cs.SD,0.6926406926406926,0.6374501992031872,0.6639004149377593,251.0
cs.SE,0.5859969558599696,0.660377358490566,0.6209677419354839,583.0
cs.SI,0.6167979002624672,0.6088082901554405,0.6127770534550195,386.0
cs.SY,0.5259259259259259,0.46405228758169936,0.4930555555555556,153.0
Accuracy,0.676,0.676,0.676,0.676
Macro Average,0.5282090474074569,0.4557085406046893,0.47891158571582926,20000.0
Weighted Average,0.6667334143129614,0.676,0.6678463813740096,20000.0
