,Precision,Recall,F1,Support
cs.AI,0.4583333333333333,0.3513215859030837,0.39775561097256856,908.0
cs.AR,0.49612403100775193,0.5565217391304348,0.5245901639344263,115.0
cs.CC,0.4264705882352941,0.3333333333333333,0.3741935483870968,87.0
cs.CE,0.5128205128205128,0.35714285714285715,0.42105263157894735,168.0
cs.CG,0.5147058823529411,0.4117647058823529,0.45751633986928103,85.0
cs.CL,0.7361535106846926,0.7943529411764706,0.7641466727025803,2125.0
cs.CR,0.6776859504132231,0.7161572052401747,0.6963906581740976,916.0
cs.CV,0.814221331997997,0.8351309707241911,0.8245436105476673,3894.0
cs.CY,0.46539379474940334,0.4401805869074492,0.45243619489559167,443.0
cs.DB,0.4978165938864629,0.456,0.4759916492693111,250.0
cs.DC,0.5040816326530613,0.5369565217391304,0.52,460.0
cs.DL,0.6376811594202898,0.6330935251798561,0.6353790613718412,139.0
cs.DM,0.37333333333333335,0.2641509433962264,0.30939226519337015,106.0
cs.DS,0.43795620437956206,0.4819277108433735,0.4588910133843212,249.0
cs.ET,0.5740740740740741,0.37349397590361444,0.45255474452554745,83.0
cs.FL,0.6521739130434783,0.46875,0.5454545454545454,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.2765957446808511,0.15853658536585366,0.20155038759689922,82.0
cs.GT,0.6746031746031746,0.6967213114754098,0.6854838709677419,244.0
cs.HC,0.5607064017660044,0.5152129817444219,0.5369978858350951,493.0
cs.IR,0.6448598130841121,0.4651685393258427,0.5404699738903395,445.0
cs.IT,0.8081841432225064,0.8286713286713286,0.8182995252481657,1144.0
cs.LG,0.6412731541873207,0.7581739666872301,0.6948409893992933,3242.0
cs.LO,0.5670731707317073,0.5867507886435331,0.5767441860465117,317.0
cs.MA,0.423728813559322,0.22935779816513763,0.2976190476190476,109.0
cs.MM,0.375,0.10714285714285714,0.16666666666666666,84.0
cs.MS,0.5,0.19444444444444445,0.28,36.0
cs.NA,0.4,0.15384615384615385,0.2222222222222222,39.0
cs.NE,0.6086956521739131,0.4066390041493776,0.48756218905472637,241.0
cs.NI,0.6517857142857143,0.627147766323024,0.6392294220665499,582.0
cs.OH,0.29411764705882354,0.07352941176470588,0.11764705882352941,68.0
cs.OS,0.5,0.058823529411764705,0.10526315789473684,17.0
cs.PF,0.5,0.041666666666666664,0.07692307692307693,48.0
cs.PL,0.5766871165644172,0.5108695652173914,0.5417867435158501,184.0
cs.RO,0.766076421248835,0.7562097516099356,0.7611111111111111,1087.0
cs.SC,0.4642857142857143,0.37142857142857144,0.4126984126984127,35.0
cs.SD,0.6745283018867925,0.5697211155378487,0.6177105831533477,251.0
cs.SE,0.5687789799072643,0.6312178387650086,0.5983739837398374,583.0
cs.SI,0.5968586387434555,0.5906735751295337,0.59375,386.0
cs.SY,0.5099337748344371,0.5032679738562091,0.506578947368421,153.0
Accuracy,0.6735,0.6735,0.6735,0.6735
Macro Average,0.5340699555802445,0.44613750319687,0.4697454538025694,20000.0
Weighted Average,0.6647069238687844,0.6735,0.6650502782079352,20000.0
