,Precision,Recall,F1,Support
cs.AI,0.441340782122905,0.34801762114537443,0.3891625615763547,908.0
cs.AR,0.5677966101694916,0.5826086956521739,0.575107296137339,115.0
cs.CC,0.43243243243243246,0.367816091954023,0.39751552795031053,87.0
cs.CE,0.5084745762711864,0.35714285714285715,0.4195804195804196,168.0
cs.CG,0.48,0.4235294117647059,0.45,85.0
cs.CL,0.7365190705830776,0.7905882352941176,0.7625964593735814,2125.0
cs.CR,0.6734258271077909,0.6888646288209607,0.6810577441985969,916.0
cs.CV,0.8167001003009027,0.8364149974319466,0.8264399898502918,3894.0
cs.CY,0.4648910411622276,0.43340857787810383,0.4485981308411215,443.0
cs.DB,0.5067264573991032,0.452,0.47780126849894294,250.0
cs.DC,0.5084033613445378,0.5260869565217391,0.5170940170940171,460.0
cs.DL,0.6433566433566433,0.6618705035971223,0.6524822695035462,139.0
cs.DM,0.36231884057971014,0.2358490566037736,0.2857142857142857,106.0
cs.DS,0.4507042253521127,0.5140562248995983,0.4803001876172608,249.0
cs.ET,0.5892857142857143,0.39759036144578314,0.4748201438848921,83.0
cs.FL,0.6363636363636364,0.5104166666666666,0.5664739884393064,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.3333333333333333,0.18292682926829268,0.23622047244094488,82.0
cs.GT,0.6842105263157895,0.6926229508196722,0.6883910386965377,244.0
cs.HC,0.5622222222222222,0.513184584178499,0.5365853658536586,493.0
cs.IR,0.6467065868263473,0.4853932584269663,0.5545571245186136,445.0
cs.IT,0.7962962962962963,0.8269230769230769,0.8113207547169812,1144.0
cs.LG,0.646217832076943,0.7668106107341147,0.7013683171110171,3242.0
cs.LO,0.5592705167173252,0.580441640378549,0.5696594427244582,317.0
cs.MA,0.38333333333333336,0.21100917431192662,0.27218934911242604,109.0
cs.MM,0.32,0.09523809523809523,0.14678899082568808,84.0
cs.MS,0.5555555555555556,0.2777777777777778,0.37037037037037035,36.0
cs.NA,0.5,0.20512820512820512,0.2909090909090909,39.0
cs.NE,0.573170731707317,0.3900414937759336,0.4641975308641975,241.0
cs.NI,0.6424778761061947,0.6237113402061856,0.6329555361813426,582.0
cs.OH,0.15789473684210525,0.04411764705882353,0.06896551724137931,68.0
cs.OS,0.3333333333333333,0.058823529411764705,0.1,17.0
cs.PF,0.2,0.020833333333333332,0.03773584905660377,48.0
cs.PL,0.577639751552795,0.5054347826086957,0.5391304347826087,184.0
cs.RO,0.7668825161887142,0.7626494940202392,0.764760147601476,1087.0
cs.SC,0.55,0.3142857142857143,0.4,35.0
cs.SD,0.6697674418604651,0.5737051792828686,0.6180257510729614,251.0
cs.SE,0.5816485225505443,0.6415094339622641,0.6101141924959217,583.0
cs.SI,0.599476439790576,0.5932642487046632,0.5963541666666666,386.0
cs.SY,0.5703703703703704,0.5032679738562091,0.5347222222222222,153.0
Accuracy,0.6745,0.6745,0.6745,0.6745
Macro Average,0.5257136810452758,0.44988403151277045,0.47375164889313587,20000.0
Weighted Average,0.6641195964645418,0.6745,0.6659712802672106,20000.0
