,Precision,Recall,F1,Support
cs.AI,0.4672754946727549,0.3381057268722467,0.39233226837060703,908.0
cs.AR,0.4957983193277311,0.5130434782608696,0.5042735042735043,115.0
cs.CC,0.463768115942029,0.367816091954023,0.41025641025641024,87.0
cs.CE,0.5254237288135594,0.36904761904761907,0.43356643356643354,168.0
cs.CG,0.4927536231884058,0.4,0.44155844155844154,85.0
cs.CL,0.741822939380724,0.8004705882352942,0.7700316885468538,2125.0
cs.CR,0.6705020920502092,0.6997816593886463,0.6848290598290598,916.0
cs.CV,0.8121560780390195,0.8338469440164356,0.8228585909782058,3894.0
cs.CY,0.44,0.4221218961625282,0.4308755760368664,443.0
cs.DB,0.5135135135135135,0.456,0.4830508474576271,250.0
cs.DC,0.5,0.5369565217391304,0.5178197064989518,460.0
cs.DL,0.6214285714285714,0.6258992805755396,0.6236559139784946,139.0
cs.DM,0.38235294117647056,0.24528301886792453,0.2988505747126437,106.0
cs.DS,0.4392857142857143,0.4939759036144578,0.46502835538752363,249.0
cs.ET,0.5555555555555556,0.3614457831325301,0.43795620437956206,83.0
cs.FL,0.7205882352941176,0.5104166666666666,0.5975609756097561,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.36363636363636365,0.1951219512195122,0.25396825396825395,82.0
cs.GT,0.6692913385826772,0.6967213114754098,0.6827309236947792,244.0
cs.HC,0.5590909090909091,0.49898580121703856,0.5273311897106109,493.0
cs.IR,0.639751552795031,0.46292134831460674,0.5371577574967406,445.0
cs.IT,0.8025423728813559,0.8277972027972028,0.814974182444062,1144.0
cs.LG,0.6460222855662089,0.7689697717458359,0.7021546261089987,3242.0
cs.LO,0.5565476190476191,0.5899053627760252,0.5727411944869831,317.0
cs.MA,0.4,0.2018348623853211,0.2682926829268293,109.0
cs.MM,0.38095238095238093,0.09523809523809523,0.1523809523809524,84.0
cs.MS,0.5,0.2222222222222222,0.3076923076923077,36.0
cs.NA,0.3333333333333333,0.15384615384615385,0.21052631578947367,39.0
cs.NE,0.5975609756097561,0.4066390041493776,0.4839506172839506,241.0
cs.NI,0.6554770318021201,0.6374570446735395,0.6463414634146342,582.0
cs.OH,0.4375,0.10294117647058823,0.16666666666666666,68.0
cs.OS,0.0,0.0,0.0,17.0
cs.PF,0.6,0.0625,0.11320754716981132,48.0
cs.PL,0.5870967741935483,0.4945652173913043,0.5368731563421829,184.0
cs.RO,0.7481751824817519,0.7543698252069917,0.7512597343105818,1087.0
cs.SC,0.5833333333333334,0.4,0.4745762711864407,35.0
cs.SD,0.6650717703349283,0.5537848605577689,0.6043478260869565,251.0
cs.SE,0.5619335347432024,0.6380789022298456,0.5975903614457831,583.0
cs.SI,0.5896103896103896,0.5880829015544041,0.5888456549935149,386.0
cs.SY,0.5285714285714286,0.48366013071895425,0.5051194539249146,153.0
Accuracy,0.67355,0.67355,0.67355,0.67355
Macro Average,0.5311930874808678,0.44524635811810276,0.4703308422741593,20000.0
Weighted Average,0.6643758209151708,0.67355,0.6645056616911851,20000.0
