,Precision,Recall,F1,Support
cs.AI,0.44677661169415295,0.32819383259911894,0.3784126984126984,908.0
cs.AR,0.49166666666666664,0.5130434782608696,0.502127659574468,115.0
cs.CC,0.3670886075949367,0.3333333333333333,0.3493975903614458,87.0
cs.CE,0.4818181818181818,0.31547619047619047,0.381294964028777,168.0
cs.CG,0.42857142857142855,0.35294117647058826,0.3870967741935484,85.0
cs.CL,0.7298369325694138,0.7792941176470588,0.7537551206190259,2125.0
cs.CR,0.6537656903765691,0.6823144104803494,0.6677350427350427,916.0
cs.CV,0.8060741847149614,0.8315356959424756,0.8186070029073442,3894.0
cs.CY,0.44655581947743467,0.42437923250564336,0.4351851851851852,443.0
cs.DB,0.47085201793721976,0.42,0.4439746300211416,250.0
cs.DC,0.49079754601226994,0.5217391304347826,0.505795574288725,460.0
cs.DL,0.5766423357664233,0.5683453237410072,0.572463768115942,139.0
cs.DM,0.3333333333333333,0.20754716981132076,0.2558139534883721,106.0
cs.DS,0.4564459930313589,0.5261044176706827,0.48880597014925375,249.0
cs.ET,0.5581395348837209,0.2891566265060241,0.38095238095238093,83.0
cs.FL,0.6428571428571429,0.46875,0.5421686746987951,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.3333333333333333,0.15853658536585366,0.21487603305785125,82.0
cs.GT,0.6626984126984127,0.6844262295081968,0.6733870967741935,244.0
cs.HC,0.5643340857787811,0.5070993914807302,0.5341880341880342,493.0
cs.IR,0.6452599388379205,0.47415730337078654,0.5466321243523317,445.0
cs.IT,0.7860738255033557,0.8190559440559441,0.8022260273972602,1144.0
cs.LG,0.6320489920898188,0.7640345465761875,0.6918028208350789,3242.0
cs.LO,0.5278592375366569,0.5678233438485805,0.547112462006079,317.0
cs.MA,0.39655172413793105,0.21100917431192662,0.2754491017964072,109.0
cs.MM,0.30434782608695654,0.08333333333333333,0.1308411214953271,84.0
cs.MS,0.4166666666666667,0.1388888888888889,0.20833333333333334,36.0
cs.NA,0.46153846153846156,0.15384615384615385,0.23076923076923078,39.0
cs.NE,0.5031446540880503,0.33195020746887965,0.4,241.0
cs.NI,0.6456140350877193,0.6323024054982818,0.6388888888888888,582.0
cs.OH,0.23076923076923078,0.04411764705882353,0.07407407407407407,68.0
cs.OS,0.5,0.058823529411764705,0.10526315789473684,17.0
cs.PF,0.16666666666666666,0.020833333333333332,0.037037037037037035,48.0
cs.PL,0.5748502994011976,0.5217391304347826,0.5470085470085471,184.0
cs.RO,0.7598870056497176,0.7424103035878565,0.7510469986040018,1087.0
cs.SC,0.5,0.3142857142857143,0.38596491228070173,35.0
cs.SD,0.6235294117647059,0.42231075697211157,0.503562945368171,251.0
cs.SE,0.5597579425113465,0.6346483704974271,0.594855305466238,583.0
cs.SI,0.5953002610966057,0.5906735751295337,0.5929778933680104,386.0
cs.SY,0.528169014084507,0.49019607843137253,0.5084745762711864,153.0
Accuracy,0.6622,0.6622,0.6622,0.6622
Macro Average,0.5074905763158315,0.4232164020643978,0.4464589677999717,20000.0
Weighted Average,0.6511202885781737,0.6622,0.6522782821233558,20000.0
