,Precision,Recall,F1,Support
cs.AI,0.4552129221732746,0.34140969162995594,0.39018250471994964,908.0
cs.AR,0.4728682170542636,0.5304347826086957,0.5,115.0
cs.CC,0.4153846153846154,0.3103448275862069,0.35526315789473684,87.0
cs.CE,0.46825396825396826,0.35119047619047616,0.4013605442176871,168.0
cs.CG,0.4342105263157895,0.38823529411764707,0.40993788819875776,85.0
cs.CL,0.7226853883282142,0.7750588235294118,0.7479564032697548,2125.0
cs.CR,0.6617336152219874,0.6834061135371179,0.6723952738990333,916.0
cs.CV,0.8023803620133896,0.8310220852593734,0.8164501072284597,3894.0
cs.CY,0.44803695150115475,0.43792325056433407,0.4429223744292237,443.0
cs.DB,0.5064935064935064,0.468,0.4864864864864865,250.0
cs.DC,0.5173116089613035,0.5521739130434783,0.5341745531019979,460.0
cs.DL,0.644927536231884,0.6402877697841727,0.6425992779783394,139.0
cs.DM,0.3620689655172414,0.19811320754716982,0.25609756097560976,106.0
cs.DS,0.447098976109215,0.5261044176706827,0.4833948339483395,249.0
cs.ET,0.6122448979591837,0.3614457831325301,0.45454545454545453,83.0
cs.FL,0.6153846153846154,0.5,0.5517241379310345,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.34210526315789475,0.15853658536585366,0.21666666666666667,82.0
cs.GT,0.6816326530612244,0.6844262295081968,0.6830265848670757,244.0
cs.HC,0.5672645739910314,0.513184584178499,0.5388711395101171,493.0
cs.IR,0.6428571428571429,0.4651685393258427,0.5397653194263363,445.0
cs.IT,0.7951096121416527,0.8243006993006993,0.8094420600858369,1144.0
cs.LG,0.64375,0.7624922887106724,0.6981078791301892,3242.0
cs.LO,0.5538461538461539,0.5678233438485805,0.5607476635514018,317.0
cs.MA,0.4032258064516129,0.22935779816513763,0.29239766081871343,109.0
cs.MM,0.4,0.07142857142857142,0.12121212121212122,84.0
cs.MS,0.4117647058823529,0.19444444444444445,0.2641509433962264,36.0
cs.NA,0.3333333333333333,0.1282051282051282,0.18518518518518517,39.0
cs.NE,0.5641025641025641,0.3651452282157676,0.4433249370277078,241.0
cs.NI,0.6484517304189436,0.6116838487972509,0.6295313881520778,582.0
cs.OH,0.2631578947368421,0.07352941176470588,0.11494252873563218,68.0
cs.OS,0.0,0.0,0.0,17.0
cs.PF,0.5,0.020833333333333332,0.04,48.0
cs.PL,0.5741935483870968,0.483695652173913,0.5250737463126843,184.0
cs.RO,0.761860465116279,0.7534498620055198,0.757631822386679,1087.0
cs.SC,0.46153846153846156,0.34285714285714286,0.39344262295081966,35.0
cs.SD,0.6666666666666666,0.5179282868525896,0.5829596412556054,251.0
cs.SE,0.5484351713859911,0.6312178387650086,0.5869218500797448,583.0
cs.SI,0.5777202072538861,0.5777202072538861,0.5777202072538861,386.0
cs.SY,0.5306122448979592,0.5098039215686274,0.52,153.0
Accuracy,0.6665,0.6665,0.6665,0.6665
Macro Average,0.5114481218032674,0.43455958455676563,0.45566531317073933,20000.0
Weighted Average,0.6566098990780445,0.6665,0.6572336815595153,20000.0
