,Precision,Recall,F1,Support
cs.AI,0.4485294117647059,0.33590308370044053,0.38413098236775817,908.0
cs.AR,0.4918032786885246,0.5217391304347826,0.5063291139240507,115.0
cs.CC,0.36486486486486486,0.3103448275862069,0.33540372670807456,87.0
cs.CE,0.5130434782608696,0.35119047619047616,0.4169611307420495,168.0
cs.CG,0.45454545454545453,0.35294117647058826,0.3973509933774834,85.0
cs.CL,0.7358490566037735,0.7891764705882353,0.7615803814713896,2125.0
cs.CR,0.675392670157068,0.7041484716157205,0.689470871191876,916.0
cs.CV,0.8051724137931034,0.8394966615305598,0.8219763640935378,3894.0
cs.CY,0.4423529411764706,0.42437923250564336,0.43317972350230416,443.0
cs.DB,0.4889867841409692,0.444,0.46540880503144655,250.0
cs.DC,0.501002004008016,0.5434782608695652,0.5213764337851929,460.0
cs.DL,0.6187050359712231,0.6187050359712231,0.6187050359712231,139.0
cs.DM,0.3620689655172414,0.19811320754716982,0.25609756097560976,106.0
cs.DS,0.4340277777777778,0.5020080321285141,0.4655493482309125,249.0
cs.ET,0.5849056603773585,0.37349397590361444,0.45588235294117646,83.0
cs.FL,0.6233766233766234,0.5,0.5549132947976878,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.3684210526315789,0.17073170731707318,0.23333333333333334,82.0
cs.GT,0.6761133603238867,0.6844262295081968,0.6802443991853361,244.0
cs.HC,0.5599078341013825,0.49290060851926976,0.5242718446601942,493.0
cs.IR,0.6300940438871473,0.451685393258427,0.5261780104712042,445.0
cs.IT,0.8080548414738646,0.8243006993006993,0.8160969277369104,1144.0
cs.LG,0.646796218487395,0.7597162245527452,0.6987234042553192,3242.0
cs.LO,0.5584795321637427,0.6025236593059937,0.5796661608497724,317.0
cs.MA,0.41935483870967744,0.23853211009174313,0.30409356725146197,109.0
cs.MM,0.4090909090909091,0.10714285714285714,0.16981132075471697,84.0
cs.MS,0.4,0.16666666666666666,0.23529411764705882,36.0
cs.NA,0.38461538461538464,0.1282051282051282,0.19230769230769232,39.0
cs.NE,0.5828220858895705,0.3941908713692946,0.47029702970297027,241.0
cs.NI,0.6418439716312057,0.6219931271477663,0.631762652705061,582.0
cs.OH,0.3333333333333333,0.11764705882352941,0.17391304347826086,68.0
cs.OS,0.0,0.0,0.0,17.0
cs.PF,0.6,0.0625,0.11320754716981132,48.0
cs.PL,0.5548780487804879,0.4945652173913043,0.5229885057471264,184.0
cs.RO,0.7595978062157221,0.764489420423183,0.7620357634112792,1087.0
cs.SC,0.48,0.34285714285714286,0.4,35.0
cs.SD,0.6746411483253588,0.5617529880478087,0.6130434782608696,251.0
cs.SE,0.5760869565217391,0.6363636363636364,0.6047269763651182,583.0
cs.SI,0.5904255319148937,0.5751295336787565,0.5826771653543307,386.0
cs.SY,0.5273972602739726,0.5032679738562091,0.5150501672240803,153.0
Accuracy,0.67065,0.67065,0.67065,0.67065
Macro Average,0.5181645144848824,0.4377676574217543,0.46085098067459207,20000.0
Weighted Average,0.6605442423875707,0.67065,0.6614855175382874,20000.0
