,Precision,Recall,F1,Support
cs.AI,0.4467153284671533,0.3370044052863436,0.384180790960452,908.0
cs.AR,0.504,0.5478260869565217,0.525,115.0
cs.CC,0.3333333333333333,0.27586206896551724,0.3018867924528302,87.0
cs.CE,0.4915254237288136,0.34523809523809523,0.40559440559440557,168.0
cs.CG,0.4264705882352941,0.3411764705882353,0.3790849673202614,85.0
cs.CL,0.7386112339672711,0.7858823529411765,0.7615139078887369,2125.0
cs.CR,0.6484210526315789,0.6724890829694323,0.6602357984994641,916.0
cs.CV,0.8012360939431397,0.8323061119671289,0.8164756266532309,3894.0
cs.CY,0.44819819819819817,0.4492099322799097,0.4487034949267193,443.0
cs.DB,0.4666666666666667,0.392,0.4260869565217391,250.0
cs.DC,0.498960498960499,0.5217391304347826,0.51009564293305,460.0
cs.DL,0.5733333333333334,0.6187050359712231,0.5951557093425606,139.0
cs.DM,0.36764705882352944,0.2358490566037736,0.28735632183908044,106.0
cs.DS,0.42517006802721086,0.5020080321285141,0.4604051565377532,249.0
cs.ET,0.5581395348837209,0.2891566265060241,0.38095238095238093,83.0
cs.FL,0.6428571428571429,0.46875,0.5421686746987951,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.34285714285714286,0.14634146341463414,0.20512820512820512,82.0
cs.GT,0.675,0.6639344262295082,0.6694214876033058,244.0
cs.HC,0.548235294117647,0.4726166328600406,0.5076252723311547,493.0
cs.IR,0.6555891238670695,0.48764044943820223,0.5592783505154639,445.0
cs.IT,0.7781456953642384,0.8216783216783217,0.7993197278911565,1144.0
cs.LG,0.6326530612244898,0.755397902529303,0.6885983410656544,3242.0
cs.LO,0.5384615384615384,0.5741324921135647,0.5557251908396946,317.0
cs.MA,0.40625,0.23853211009174313,0.30057803468208094,109.0
cs.MM,0.3076923076923077,0.09523809523809523,0.14545454545454545,84.0
cs.MS,0.3888888888888889,0.19444444444444445,0.25925925925925924,36.0
cs.NA,0.36363636363636365,0.10256410256410256,0.16,39.0
cs.NE,0.5192307692307693,0.3360995850622407,0.4080604534005038,241.0
cs.NI,0.6355633802816901,0.6202749140893471,0.6278260869565218,582.0
cs.OH,0.16666666666666666,0.029411764705882353,0.05,68.0
cs.OS,0.5,0.058823529411764705,0.10526315789473684,17.0
cs.PF,0.25,0.020833333333333332,0.038461538461538464,48.0
cs.PL,0.5644171779141104,0.5,0.5302593659942363,184.0
cs.RO,0.7609942638623327,0.7322907083716651,0.7463666197843413,1087.0
cs.SC,0.5,0.3142857142857143,0.38596491228070173,35.0
cs.SD,0.6063829787234043,0.4541832669322709,0.5193621867881549,251.0
cs.SE,0.5779122541603631,0.6552315608919382,0.6141479099678456,583.0
cs.SI,0.6005154639175257,0.6036269430051814,0.6020671834625323,386.0
cs.SY,0.5467625899280576,0.49673202614379086,0.5205479452054794,153.0
Accuracy,0.66195,0.66195,0.66195,0.66195
Macro Average,0.5059285129212873,0.42473790689179414,0.44709031005221433,20000.0
Weighted Average,0.650866099177604,0.66195,0.6523048412853907,20000.0
