,Precision,Recall,F1,Support
cs.AI,0.44428969359331477,0.3513215859030837,0.3923739237392374,908.0
cs.AR,0.5403225806451613,0.5826086956521739,0.5606694560669456,115.0
cs.CC,0.39473684210526316,0.3448275862068966,0.36809815950920244,87.0
cs.CE,0.5172413793103449,0.35714285714285715,0.4225352112676056,168.0
cs.CG,0.5441176470588235,0.43529411764705883,0.48366013071895425,85.0
cs.CL,0.7394584997780737,0.784,0.7610781178620375,2125.0
cs.CR,0.6898047722342733,0.6943231441048034,0.6920565832426551,916.0
cs.CV,0.8097853220169745,0.8330765279917822,0.8212658227848101,3894.0
cs.CY,0.45813953488372094,0.44469525959367945,0.4513172966781214,443.0
cs.DB,0.5253456221198156,0.456,0.48822269807280516,250.0
cs.DC,0.527114967462039,0.5282608695652173,0.5276872964169381,460.0
cs.DL,0.6691729323308271,0.6402877697841727,0.6544117647058824,139.0
cs.DM,0.34285714285714286,0.22641509433962265,0.2727272727272727,106.0
cs.DS,0.45263157894736844,0.5180722891566265,0.48314606741573035,249.0
cs.ET,0.6111111111111112,0.39759036144578314,0.48175182481751827,83.0
cs.FL,0.6619718309859155,0.4895833333333333,0.562874251497006,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.42857142857142855,0.21951219512195122,0.2903225806451613,82.0
cs.GT,0.668,0.6844262295081968,0.6761133603238867,244.0
cs.HC,0.5548098434004475,0.5030425963488844,0.5276595744680851,493.0
cs.IR,0.6379821958456974,0.48314606741573035,0.5498721227621484,445.0
cs.IT,0.8077900084674005,0.833916083916084,0.8206451612903226,1144.0
cs.LG,0.6404082700863648,0.7547809993830968,0.692906696871018,3242.0
cs.LO,0.5615615615615616,0.5899053627760252,0.5753846153846154,317.0
cs.MA,0.35714285714285715,0.22935779816513763,0.27932960893854747,109.0
cs.MM,0.35294117647058826,0.14285714285714285,0.2033898305084746,84.0
cs.MS,0.4444444444444444,0.2222222222222222,0.2962962962962963,36.0
cs.NA,0.375,0.23076923076923078,0.2857142857142857,39.0
cs.NE,0.6111111111111112,0.45643153526970953,0.5225653206650831,241.0
cs.NI,0.6690777576853526,0.6357388316151202,0.6519823788546255,582.0
cs.OH,0.20833333333333334,0.07352941176470588,0.10869565217391304,68.0
cs.OS,0.5,0.11764705882352941,0.19047619047619047,17.0
cs.PF,0.5,0.0625,0.1111111111111111,48.0
cs.PL,0.5740740740740741,0.5054347826086957,0.5375722543352601,184.0
cs.RO,0.7705992509363296,0.7571297148114076,0.7638051044083527,1087.0
cs.SC,0.56,0.4,0.4666666666666667,35.0
cs.SD,0.691304347826087,0.6334661354581673,0.6611226611226612,251.0
cs.SE,0.5793528505392912,0.6449399656946827,0.6103896103896104,583.0
cs.SI,0.6081424936386769,0.6191709844559585,0.613607188703466,386.0
cs.SY,0.5310344827586206,0.5032679738562091,0.5167785234899329,153.0
Accuracy,0.6748,0.6748,0.6748,0.6748
Macro Average,0.5389945736333459,0.45966729536772444,0.484407066828061,20000.0
Weighted Average,0.6664617206667713,0.6748,0.6674081714712342,20000.0
