,Precision,Recall,F1,Support
cs.AI,0.4541284403669725,0.32709251101321585,0.38028169014084506,908.0
cs.AR,0.47244094488188976,0.5217391304347826,0.49586776859504134,115.0
cs.CC,0.38028169014084506,0.3103448275862069,0.34177215189873417,87.0
cs.CE,0.48507462686567165,0.3869047619047619,0.4304635761589404,168.0
cs.CG,0.45714285714285713,0.3764705882352941,0.4129032258064516,85.0
cs.CL,0.7374449339207049,0.7877647058823529,0.7617747440273037,2125.0
cs.CR,0.6566077003121749,0.6888646288209607,0.6723494938732019,916.0
cs.CV,0.8027511667894867,0.8392398561890088,0.8205900816070307,3894.0
cs.CY,0.4428904428904429,0.4288939051918736,0.43577981651376146,443.0
cs.DB,0.5073891625615764,0.412,0.45474613686534215,250.0
cs.DC,0.5083682008368201,0.5282608695652173,0.5181236673773987,460.0
cs.DL,0.6029411764705882,0.5899280575539568,0.5963636363636363,139.0
cs.DM,0.36923076923076925,0.22641509433962265,0.2807017543859649,106.0
cs.DS,0.43902439024390244,0.5060240963855421,0.4701492537313433,249.0
cs.ET,0.62,0.37349397590361444,0.46616541353383456,83.0
cs.FL,0.6233766233766234,0.5,0.5549132947976878,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.3611111111111111,0.15853658536585366,0.22033898305084745,82.0
cs.GT,0.6731517509727627,0.7090163934426229,0.6906187624750499,244.0
cs.HC,0.5555555555555556,0.5172413793103449,0.5357142857142857,493.0
cs.IR,0.6265432098765432,0.45617977528089887,0.5279583875162549,445.0
cs.IT,0.7866666666666666,0.8251748251748252,0.8054607508532423,1144.0
cs.LG,0.6452631578947369,0.7563232572486119,0.6963930701505254,3242.0
cs.LO,0.5429447852760736,0.5583596214511041,0.5505443234836703,317.0
cs.MA,0.42105263157894735,0.22018348623853212,0.2891566265060241,109.0
cs.MM,0.32,0.09523809523809523,0.14678899082568808,84.0
cs.MS,0.23529411764705882,0.1111111111111111,0.1509433962264151,36.0
cs.NA,0.4117647058823529,0.1794871794871795,0.25,39.0
cs.NE,0.5398773006134969,0.3651452282157676,0.43564356435643564,241.0
cs.NI,0.6446886446886447,0.6048109965635738,0.624113475177305,582.0
cs.OH,0.2222222222222222,0.058823529411764705,0.09302325581395349,68.0
cs.OS,0.0,0.0,0.0,17.0
cs.PF,0.3333333333333333,0.020833333333333332,0.0392156862745098,48.0
cs.PL,0.563953488372093,0.5271739130434783,0.5449438202247191,184.0
cs.RO,0.7497708524289642,0.7525298988040479,0.751147842056933,1087.0
cs.SC,0.5555555555555556,0.42857142857142855,0.4838709677419355,35.0
cs.SD,0.6649484536082474,0.5139442231075697,0.5797752808988764,251.0
cs.SE,0.5660091047040972,0.6397941680960549,0.6006441223832528,583.0
cs.SI,0.5943152454780362,0.5958549222797928,0.5950840879689522,386.0
cs.SY,0.5693430656934306,0.5098039215686274,0.5379310344827586,153.0
Accuracy,0.6673,0.6673,0.6673,0.6673
Macro Average,0.5035614521297813,0.4351893570337758,0.4560564104964538,20000.0
Weighted Average,0.6555463624340798,0.6673,0.6576209835696601,20000.0
