,Precision,Recall,F1,Support
cs.AI,0.4568081991215227,0.3436123348017621,0.39220615964802014,908.0
cs.AR,0.544,0.591304347826087,0.5666666666666667,115.0
cs.CC,0.3611111111111111,0.2988505747126437,0.3270440251572327,87.0
cs.CE,0.5663716814159292,0.38095238095238093,0.4555160142348754,168.0
cs.CG,0.582089552238806,0.4588235294117647,0.5131578947368421,85.0
cs.CL,0.7235243055555556,0.7844705882352941,0.7527658613682546,2125.0
cs.CR,0.678609062170706,0.7030567685589519,0.6906166219839142,916.0
cs.CV,0.8096541428215974,0.8356445814072933,0.8224440793630734,3894.0
cs.CY,0.45433255269320844,0.43792325056433407,0.4459770114942529,443.0
cs.DB,0.5238095238095238,0.44,0.4782608695652174,250.0
cs.DC,0.5092402464065708,0.5391304347826087,0.5237592397043295,460.0
cs.DL,0.6492537313432836,0.6258992805755396,0.6373626373626373,139.0
cs.DM,0.38571428571428573,0.25471698113207547,0.3068181818181818,106.0
cs.DS,0.4397163120567376,0.4979919678714859,0.4670433145009416,249.0
cs.ET,0.5967741935483871,0.4457831325301205,0.5103448275862069,83.0
cs.FL,0.7101449275362319,0.5104166666666666,0.593939393939394,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.3409090909090909,0.18292682926829268,0.23809523809523808,82.0
cs.GT,0.6782945736434108,0.7172131147540983,0.6972111553784861,244.0
cs.HC,0.575,0.513184584178499,0.5423365487674169,493.0
cs.IR,0.6322188449848024,0.46741573033707867,0.537467700258398,445.0
cs.IT,0.8085106382978723,0.8304195804195804,0.8193186718413109,1144.0
cs.LG,0.6480021030494216,0.7603331276989512,0.6996877661084303,3242.0
cs.LO,0.5766871165644172,0.5930599369085173,0.5847589424572317,317.0
cs.MA,0.41818181818181815,0.21100917431192662,0.2804878048780488,109.0
cs.MM,0.32,0.09523809523809523,0.14678899082568808,84.0
cs.MS,0.35,0.19444444444444445,0.25,36.0
cs.NA,0.47368421052631576,0.23076923076923078,0.3103448275862069,39.0
cs.NE,0.6190476190476191,0.4315352697095436,0.508557457212714,241.0
cs.NI,0.6564748201438849,0.627147766323024,0.6414762741652021,582.0
cs.OH,0.2916666666666667,0.10294117647058823,0.15217391304347827,68.0
cs.OS,0.5,0.058823529411764705,0.10526315789473684,17.0
cs.PF,0.8,0.08333333333333333,0.1509433962264151,48.0
cs.PL,0.5574712643678161,0.5271739130434783,0.5418994413407822,184.0
cs.RO,0.7720450281425891,0.7571297148114076,0.7645146307477938,1087.0
cs.SC,0.5416666666666666,0.37142857142857144,0.4406779661016949,35.0
cs.SD,0.6839622641509434,0.5776892430278885,0.6263498920086393,251.0
cs.SE,0.5654853620955316,0.6295025728987993,0.5957792207792207,583.0
cs.SI,0.594059405940594,0.6217616580310881,0.6075949367088608,386.0
cs.SY,0.5405405405405406,0.5228758169934641,0.53156146179402,153.0
Accuracy,0.67485,0.67485,0.67485,0.67485
Macro Average,0.5483765465365865,0.4563983308460169,0.4814303048337513,20000.0
Weighted Average,0.6666274983741197,0.67485,0.6666338447896937,20000.0
