,Precision,Recall,F1,Support
cs.AI,0.4434389140271493,0.3237885462555066,0.37428389560789305,908.0
cs.AR,0.45384615384615384,0.5130434782608696,0.4816326530612245,115.0
cs.CC,0.34177215189873417,0.3103448275862069,0.3253012048192771,87.0
cs.CE,0.48214285714285715,0.32142857142857145,0.38571428571428573,168.0
cs.CG,0.49122807017543857,0.32941176470588235,0.39436619718309857,85.0
cs.CL,0.7093275488069414,0.7694117647058824,0.7381489841986456,2125.0
cs.CR,0.656934306569343,0.6877729257641921,0.672,916.0
cs.CV,0.7895386133728103,0.8217770929635336,0.8053353466717,3894.0
cs.CY,0.43946188340807174,0.44243792325056436,0.4409448818897638,443.0
cs.DB,0.49038461538461536,0.408,0.44541484716157204,250.0
cs.DC,0.5,0.5260869565217391,0.5127118644067796,460.0
cs.DL,0.5970149253731343,0.5755395683453237,0.5860805860805861,139.0
cs.DM,0.390625,0.2358490566037736,0.29411764705882354,106.0
cs.DS,0.41379310344827586,0.4819277108433735,0.4452690166975881,249.0
cs.ET,0.5531914893617021,0.3132530120481928,0.4,83.0
cs.FL,0.5844155844155844,0.46875,0.5202312138728323,96.0
cs.GL,0.0,0.0,0.0,6.0
cs.GR,0.3,0.14634146341463414,0.19672131147540983,82.0
cs.GT,0.6475095785440613,0.6926229508196722,0.6693069306930693,244.0
cs.HC,0.5558194774346793,0.4746450304259635,0.5120350109409191,493.0
cs.IR,0.6011904761904762,0.45393258426966293,0.5172855313700384,445.0
cs.IT,0.7737407101568952,0.8190559440559441,0.7957537154989385,1144.0
cs.LG,0.6256725595695619,0.7532387415175817,0.683554933519944,3242.0
cs.LO,0.5331325301204819,0.5583596214511041,0.5454545454545454,317.0
cs.MA,0.4107142857142857,0.21100917431192662,0.2787878787878788,109.0
cs.MM,0.35714285714285715,0.05952380952380952,0.10204081632653061,84.0
cs.MS,0.26666666666666666,0.1111111111111111,0.1568627450980392,36.0
cs.NA,0.3333333333333333,0.10256410256410256,0.1568627450980392,39.0
cs.NE,0.48507462686567165,0.2697095435684647,0.3466666666666667,241.0
cs.NI,0.6433566433566433,0.6323024054982818,0.6377816291161178,582.0
cs.OH,0.5,0.04411764705882353,0.08108108108108109,68.0
cs.OS,0.0,0.0,0.0,17.0
cs.PF,0.0,0.0,0.0,48.0
cs.PL,0.5724137931034483,0.45108695652173914,0.5045592705167173,184.0
cs.RO,0.7502338634237605,0.7378104875804968,0.7439703153988868,1087.0
cs.SC,0.45,0.2571428571428571,0.32727272727272727,35.0
cs.SD,0.6206896551724138,0.4302788844621514,0.508235294117647,251.0
cs.SE,0.5520361990950227,0.62778730703259,0.5874799357945425,583.0
cs.SI,0.5978552278820375,0.5777202072538861,0.5876152832674572,386.0
cs.SY,0.5597014925373134,0.49019607843137253,0.5226480836236934,153.0
Accuracy,0.6537,0.6537,0.6537,0.6537
Macro Average,0.4868349798385106,0.41073450268249473,0.43208822688857407,20000.0
Weighted Average,0.6413817665309729,0.6537,0.6426684250325692,20000.0
